First Index,Second Index,Similarity,Total Neighbors a,Total Neighbors a_star,Matching Neighbor Pairs,total_b,total_b_star,b / a_neigh,b_star / a_star_neigh
9976,16372,0.9327200055122375,11,11,11,11,11,1.0,1.0
7542,14904,0.8301070928573608,21,13,13,13,13,0.6190476190476191,1.0
3777,12627,0.9220505356788636,4,4,4,4,4,1.0,1.0
3985,12805,0.9108515381813048,3,3,3,3,3,1.0,1.0
9853,16301,0.8903937339782715,10,5,5,5,5,0.5,1.0
4901,11645,0.9013220071792604,46,47,11,11,11,0.2391304347826087,0.23404255319148937
1655,11245,0.8084893822669983,6,5,5,5,5,0.8333333333333334,1.0
4684,13453,0.8494886755943298,4,6,4,4,4,1.0,0.6666666666666666
5485,13767,0.8614712953567505,6,4,3,3,3,0.5,0.75
6897,14464,0.8072935938835144,22,14,10,10,10,0.45454545454545453,0.7142857142857143
27,10026,0.8920577764511108,7,1,1,1,1,0.14285714285714285,1.0
1656,11246,0.8084893822669983,6,5,5,5,5,0.8333333333333334,1.0
1863,17583,0.907178521156311,7,8,1,1,1,0.14285714285714285,0.125
19,10022,0.9300724864006042,3,3,3,3,3,1.0,1.0
6595,14391,0.8628945350646973,14,1,1,1,1,0.07142857142857142,1.0
1073,10782,0.8560999631881714,43,16,9,9,9,0.20930232558139536,0.5625
2564,11772,0.8850088119506836,6,6,4,4,4,0.6666666666666666,0.6666666666666666
8697,15651,0.9042631387710572,11,11,8,8,8,0.7272727272727273,0.7272727272727273
991,10712,0.8490415215492249,6,9,5,5,5,0.8333333333333334,0.5555555555555556
2325,11606,0.8407102823257446,7,5,5,5,5,0.7142857142857143,1.0
5518,13800,0.835862398147583,7,8,3,3,3,0.42857142857142855,0.375
9891,16305,0.890529453754425,38,5,5,5,5,0.13157894736842105,1.0
547,10443,0.7731345295906067,4,3,3,3,3,0.75,1.0
60,10059,0.8250291347503662,18,9,8,8,8,0.4444444444444444,0.8888888888888888
5693,15458,0.8487316370010376,6,5,2,2,2,0.3333333333333333,0.4
5007,13590,0.9443580508232116,2,2,2,2,2,1.0,1.0
2996,12039,0.8261688947677612,5,5,5,5,5,1.0,1.0
6444,14231,0.797448992729187,7,3,1,1,1,0.14285714285714285,0.3333333333333333
95,10053,0.9293529391288756,10,10,10,10,10,1.0,1.0
3663,12539,0.9288653135299684,15,12,10,10,10,0.6666666666666666,0.8333333333333334
520,10425,0.8939498662948608,5,4,4,4,4,0.8,1.0
1971,11379,0.956356942653656,38,23,20,20,20,0.5263157894736842,0.8695652173913043
3695,12571,0.8275485634803772,3,2,1,1,1,0.3333333333333333,0.5
7605,14937,0.9068429470062256,2,2,2,2,2,1.0,1.0
2691,11848,0.866319477558136,4,6,1,1,1,0.25,0.16666666666666666
4092,11978,0.8636000752449036,7,28,7,7,7,1.0,0.25
2997,12040,0.9199658036231996,10,20,6,6,6,0.6,0.3
684,10533,0.942438781261444,19,11,10,10,10,0.5263157894736842,0.9090909090909091
128,10086,0.9345470070838928,5,5,3,3,3,0.6,0.6
1944,11361,0.8221226334571838,6,7,5,5,5,0.8333333333333334,0.7142857142857143
3688,12568,0.8740586638450623,5,4,2,2,2,0.4,0.5
875,10658,0.9484964609146118,2,1,1,1,1,0.5,1.0
8347,15430,0.7776761054992676,4,16,4,4,4,1.0,0.25
8574,15558,0.8978110551834106,10,2,1,1,1,0.1,0.5
9902,16292,0.9199700355529784,14,13,13,13,13,0.9285714285714286,1.0
8653,11192,0.759681224822998,30,73,4,4,4,0.13333333333333333,0.0547945205479452
8542,16837,0.8787927627563477,18,12,3,3,3,0.16666666666666666,0.25
8716,15678,0.8401113152503967,30,9,4,4,4,0.13333333333333333,0.4444444444444444
101,10068,0.8807364702224731,6,6,6,6,6,1.0,1.0
7078,14638,0.9296442270278932,3,7,2,2,2,0.6666666666666666,0.2857142857142857
3233,12252,0.8872313499450684,6,5,5,5,5,0.8333333333333334,1.0
9543,16093,0.8632349371910095,7,3,2,2,2,0.2857142857142857,0.6666666666666666
9983,16365,0.9460251927375792,11,15,11,11,11,1.0,0.7333333333333333
1761,11281,0.8030770421028137,6,4,3,3,3,0.5,0.75
1599,11219,0.8132450580596924,13,7,5,5,5,0.38461538461538464,0.7142857142857143
7961,15250,0.9104312062263488,7,5,2,2,2,0.2857142857142857,0.4
2974,12028,0.8985397219657898,4,4,3,3,3,0.75,0.75
4561,16778,0.895331621170044,52,23,4,4,4,0.07692307692307693,0.17391304347826086
8708,15673,0.8524832129478455,8,4,2,2,2,0.25,0.5
9057,15827,0.9159495830535888,9,3,3,3,3,0.3333333333333333,1.0
2425,11706,0.8598604202270508,6,7,6,6,6,1.0,0.8571428571428571
5990,17793,0.7628058195114136,260,3,0,0,0,0.0,0.0
3294,15273,0.7578225135803223,26,8,0,0,0,0.0,0.0
6602,14385,0.8246711492538452,3,5,3,3,3,1.0,0.6
2090,11456,0.932679295539856,19,28,15,15,15,0.7894736842105263,0.5357142857142857
5604,13822,0.9078046083450316,17,8,7,7,7,0.4117647058823529,0.875
4462,16921,0.7803333401679993,244,3,1,1,1,0.004098360655737705,0.3333333333333333
5421,13737,0.8487524390220642,6,7,5,5,5,0.8333333333333334,0.7142857142857143
236,10234,0.9193251729011536,7,6,3,3,3,0.42857142857142855,0.5
6605,14390,0.8560638427734375,4,4,4,4,4,1.0,1.0
5951,16001,0.7005439400672913,357,27,24,24,24,0.06722689075630252,0.8888888888888888
6952,14534,0.8948777914047241,19,10,9,9,9,0.47368421052631576,0.9
7033,14608,0.8817098736763,3,3,3,3,3,1.0,1.0
4077,12878,0.951667547225952,35,23,11,11,11,0.3142857142857143,0.4782608695652174
6260,14392,0.8208484649658203,98,3,3,3,3,0.030612244897959183,1.0
2225,11537,0.9482990503311156,154,129,44,44,44,0.2857142857142857,0.34108527131782945
7110,14562,0.9073126316070556,3,13,3,3,3,1.0,0.23076923076923078
7244,14791,0.9557491540908812,26,22,15,15,15,0.5769230769230769,0.6818181818181818
2217,11533,0.9350504875183104,1,1,1,1,1,1.0,1.0
7826,15147,0.9268469214439392,25,9,8,8,8,0.32,0.8888888888888888
2134,13750,0.9129749536514282,93,20,16,16,16,0.17204301075268819,0.8
2428,11716,0.8463013768196106,10,11,9,9,9,0.9,0.8181818181818182
7025,14603,0.8368984460830688,4,3,3,3,3,0.75,1.0
583,10463,0.897354006767273,3,7,3,3,3,1.0,0.42857142857142855
2179,11506,0.9562474489212036,17,14,9,9,9,0.5294117647058824,0.6428571428571429
1831,11317,0.9438992738723756,13,13,10,10,10,0.7692307692307693,0.7692307692307693
2312,11541,0.9180821180343628,7,10,6,6,6,0.8571428571428571,0.6
5597,13818,0.8581415414810181,15,8,7,7,7,0.4666666666666667,0.875
7026,14604,0.7699639797210693,4,3,3,3,3,0.75,1.0
2413,11709,0.8562924861907959,8,6,6,6,6,0.75,1.0
3904,12699,0.8185364007949829,5,4,3,3,3,0.6,0.75
2345,11574,0.8698863983154297,4,14,2,2,2,0.5,0.14285714285714285
8045,15306,0.9025193452835084,20,24,18,18,18,0.9,0.75
6473,14248,0.8821985721588135,4,5,3,3,3,0.75,0.6
357,10272,0.9039620757102966,10,6,4,4,4,0.4,0.6666666666666666
4853,13522,0.9201085567474364,9,7,7,7,7,0.7777777777777778,1.0
304,10266,0.9653829336166382,19,22,13,13,13,0.6842105263157895,0.5909090909090909
3726,15401,0.8366400599479675,4,6,0,0,0,0.0,0.0
4484,19546,0.7716974020004272,136,4,0,0,0,0.0,0.0
762,10586,0.8920838832855225,23,12,7,7,7,0.30434782608695654,0.5833333333333334
9252,18788,0.8798525929450989,12,22,1,1,1,0.08333333333333333,0.045454545454545456
2142,15043,0.8594764471054077,62,17,17,17,17,0.27419354838709675,1.0
386,10335,0.8011351823806763,23,7,3,3,3,0.13043478260869565,0.42857142857142855
3561,12481,0.8953453302383423,3,3,3,3,3,1.0,1.0
3350,12297,0.9216078519821168,12,12,7,7,7,0.5833333333333334,0.5833333333333334
1038,10755,0.8644825220108032,2,4,1,1,1,0.5,0.25
5708,13892,0.9213294386863708,10,15,4,4,4,0.4,0.26666666666666666
3717,12585,0.8537650108337402,143,103,55,55,55,0.38461538461538464,0.5339805825242718
8783,15685,0.8396104574203491,21,6,3,3,3,0.14285714285714285,0.5
8983,15747,0.8568394184112549,5,7,5,5,5,1.0,0.7142857142857143
200,12545,0.8713914155960083,17,2,0,0,0,0.0,0.0
9245,15896,0.9982025623321532,9,10,9,9,9,1.0,0.9
944,17509,0.7159062027931213,11,65,0,0,0,0.0,0.0
8900,15712,0.8461102247238159,2,2,2,2,2,1.0,1.0
2474,11845,0.9712892770767212,70,33,22,22,22,0.3142857142857143,0.6666666666666666
3082,12110,0.9350483417510986,6,12,4,4,4,0.6666666666666666,0.3333333333333333
3962,12797,0.8947023749351501,9,2,2,2,2,0.2222222222222222,1.0
5841,14012,0.9080781936645508,15,6,5,5,5,0.3333333333333333,0.8333333333333334
8372,15449,0.9520480632781982,7,6,4,4,4,0.5714285714285714,0.6666666666666666
497,10409,0.8207697868347168,6,31,6,6,6,1.0,0.1935483870967742
3662,12541,0.9489831328392028,11,12,10,10,10,0.9090909090909091,0.8333333333333334
361,16555,0.8560702800750732,5,5,2,2,2,0.4,0.4
2933,11986,0.8557164669036865,5,5,1,1,1,0.2,0.2
1275,10968,0.9039762020111084,5,5,5,5,5,1.0,1.0
8967,15743,0.8819319605827332,17,19,5,5,5,0.29411764705882354,0.2631578947368421
1868,11333,0.9614781737327576,55,47,28,28,28,0.509090909090909,0.5957446808510638
9374,16018,0.920065939426422,16,22,14,14,14,0.875,0.6363636363636364
1481,11073,0.8869441747665405,5,5,5,5,5,1.0,1.0
3946,12794,0.8984113931655884,4,3,3,3,3,0.75,1.0
4934,13572,0.9493954181671144,8,5,3,3,3,0.375,0.6
6980,14586,0.9010435342788696,3,3,2,2,2,0.6666666666666666,0.6666666666666666
6331,14177,0.9375349879264832,179,122,37,37,37,0.20670391061452514,0.30327868852459017
5796,13982,0.9394522905349731,4,4,4,4,4,1.0,1.0
6892,14473,0.8985381126403809,12,13,10,10,10,0.8333333333333334,0.7692307692307693
8731,15652,0.8434782028198242,12,8,8,8,8,0.6666666666666666,1.0
650,10507,0.8156622648239136,8,2,2,2,2,0.25,1.0
7065,14630,0.8718042373657227,9,1,1,1,1,0.1111111111111111,1.0
155,10156,0.906838059425354,12,22,9,9,9,0.75,0.4090909090909091
9049,15818,0.8468310832977295,5,18,5,5,5,1.0,0.2777777777777778
1869,11334,0.7860209941864014,28,20,20,20,20,0.7142857142857143,1.0
7897,15197,0.8422532081604004,7,3,3,3,3,0.42857142857142855,1.0
5637,13845,0.9310120344161988,6,4,4,4,4,0.6666666666666666,1.0
7009,18670,0.9682561159133912,6,47,3,3,3,0.5,0.06382978723404255
784,10623,0.9189855456352234,157,105,67,67,67,0.4267515923566879,0.638095238095238
4530,13375,0.8405499458312988,5,5,2,2,2,0.4,0.4
7688,15023,0.8608142733573914,3,6,2,2,2,0.6666666666666666,0.3333333333333333
8397,15483,0.9063678979873656,5,6,4,4,4,0.8,0.6666666666666666
1477,11075,0.7986932992935181,9,5,5,5,5,0.5555555555555556,1.0
2715,11885,0.8657954931259155,3,3,1,1,1,0.3333333333333333,0.3333333333333333
2969,12030,0.9106157422065736,4,3,3,3,3,0.75,1.0
4070,12865,0.8257564306259155,2,2,2,2,2,1.0,1.0
6524,14311,0.948180615901947,11,10,8,8,8,0.7272727272727273,0.8
635,10500,0.9088892936706544,7,4,4,4,4,0.5714285714285714,1.0
9919,16311,0.8766184449195862,15,23,15,15,15,1.0,0.6521739130434783
9817,16300,0.8823437690734863,43,13,13,13,13,0.3023255813953488,1.0
5678,13882,0.928495466709137,5,3,3,3,3,0.6,1.0
7229,14774,0.771534264087677,6,5,3,3,3,0.5,0.6
4626,19764,0.8464844226837158,16,7,1,1,1,0.0625,0.14285714285714285
7637,14977,0.8688498139381409,14,3,3,3,3,0.21428571428571427,1.0
8378,15469,0.871482789516449,2,3,2,2,2,1.0,0.6666666666666666
8598,14606,0.9303411245346068,6,4,3,3,3,0.5,0.75
1907,12385,0.8715817928314209,19,18,0,0,0,0.0,0.0
8544,15538,0.9425978660583496,19,29,19,19,19,1.0,0.6551724137931034
7039,14613,0.9278635382652284,6,2,2,2,2,0.3333333333333333,1.0
8321,15380,0.8970272541046143,3,8,2,2,2,0.6666666666666666,0.25
2172,11493,0.9494373202323914,28,26,18,18,18,0.6428571428571429,0.6923076923076923
3021,12076,0.676467776298523,24,2,1,1,1,0.041666666666666664,0.5
4248,13136,0.9301202297210692,7,7,4,4,4,0.5714285714285714,0.5714285714285714
639,10506,0.9385870695114136,41,17,11,11,11,0.2682926829268293,0.6470588235294118
9762,16220,0.8720899820327759,6,2,2,2,2,0.3333333333333333,1.0
2423,11712,0.8553042411804199,3,3,3,3,3,1.0,1.0
8907,18595,0.895491361618042,12,32,2,2,2,0.16666666666666666,0.0625
9434,16046,0.8649548888206482,8,5,4,4,4,0.5,0.8
4351,13265,0.7842904925346375,2,1,1,1,1,0.5,1.0
9882,16285,0.9424816370010376,30,30,29,29,29,0.9666666666666667,0.9666666666666667
9078,15853,0.8494033813476562,8,4,2,2,2,0.25,0.5
2019,11399,0.8150936961174011,5,5,5,5,5,1.0,1.0
3222,10116,0.9693703651428224,15,27,8,8,8,0.5333333333333333,0.2962962962962963
5726,16295,0.9314167499542236,33,26,20,20,20,0.6060606060606061,0.7692307692307693
8605,18113,0.8669247627258301,4,1,1,1,1,0.25,1.0
5040,13603,0.7619383335113525,14,3,3,3,3,0.21428571428571427,1.0
1573,11169,0.9225212335586548,7,4,2,2,2,0.2857142857142857,0.5
7347,14850,0.8681374788284302,4,4,4,4,4,1.0,1.0
7154,14721,0.8042963743209839,1,2,1,1,1,1.0,0.5
778,10440,0.9197948575019836,4,2,0,0,0,0.0,0.0
9986,16378,0.9540199041366576,13,12,11,11,11,0.8461538461538461,0.9166666666666666
6583,14374,0.8974322080612183,6,3,3,3,3,0.5,1.0
7,10005,0.8852487802505493,1,2,1,1,1,1.0,0.5
500,10432,0.9276055097579956,6,3,1,1,1,0.16666666666666666,0.3333333333333333
1910,11348,0.9244162440299988,6,9,6,6,6,1.0,0.6666666666666666
5892,19152,0.92679762840271,8,40,2,2,2,0.25,0.05
7348,14851,0.8681374788284302,4,4,4,4,4,1.0,1.0
4679,13480,0.8682401180267334,7,5,1,1,1,0.14285714285714285,0.2
2776,13943,0.8691434264183044,4,7,0,0,0,0.0,0.0
556,10449,0.9502859711647034,4,5,4,4,4,1.0,0.8
2585,11788,0.8844785094261169,8,9,8,8,8,1.0,0.8888888888888888
4646,13419,0.9388785362243652,2,2,2,2,2,1.0,1.0
6600,14399,0.8800616264343262,2,2,2,2,2,1.0,1.0
8758,15703,0.8049964904785156,8,4,1,1,1,0.125,0.25
3914,11138,0.9174844622612,7,19,7,7,7,1.0,0.3684210526315789
4568,13356,0.8760249614715576,34,29,6,6,6,0.17647058823529413,0.20689655172413793
7896,15186,0.8476091623306274,14,8,7,7,7,0.5,0.875
5147,19039,0.9104886054992676,6,9,1,1,1,0.16666666666666666,0.1111111111111111
3010,12052,0.8242735266685486,12,2,2,2,2,0.16666666666666666,1.0
7534,14955,0.912270724773407,4,1,1,1,1,0.25,1.0
4631,13417,0.8890243768692017,3,2,2,2,2,0.6666666666666666,1.0
9931,16312,0.8620848059654236,23,28,12,12,12,0.5217391304347826,0.42857142857142855
2371,11656,0.9638640880584716,26,245,19,19,19,0.7307692307692307,0.07755102040816327
3024,12072,0.8738927841186523,17,9,4,4,4,0.23529411764705882,0.4444444444444444
4712,13490,0.8482632040977478,8,6,5,5,5,0.625,0.8333333333333334
450,15548,0.8138935565948486,23,22,18,18,18,0.782608695652174,0.8181818181818182
3556,12490,0.8646488785743713,6,4,3,3,3,0.5,0.75
9564,16109,0.924714982509613,15,12,7,7,7,0.4666666666666667,0.5833333333333334
1517,11106,0.9355926513671876,35,30,5,5,5,0.14285714285714285,0.16666666666666666
3167,12120,0.868682861328125,3,12,2,2,2,0.6666666666666666,0.16666666666666666
1135,10812,0.8925082683563232,6,4,3,3,3,0.5,0.75
3181,19374,0.8230016231536865,12,4,0,0,0,0.0,0.0
3412,12333,0.7760770320892334,3,3,2,2,2,0.6666666666666666,0.6666666666666666
445,10365,0.9318992495536804,6,5,5,5,5,0.8333333333333334,1.0
1488,11079,0.8801502585411072,3,3,3,3,3,1.0,1.0
2276,11540,0.9439313411712646,5,6,5,5,5,1.0,0.8333333333333334
4697,13483,0.9017339944839478,3,4,3,3,3,1.0,0.75
8127,15361,0.8586567044258118,4,3,1,1,1,0.25,0.3333333333333333
878,11235,0.8898248672485352,11,5,2,2,2,0.18181818181818182,0.4
3054,12099,0.9196376800537108,12,16,12,12,12,1.0,0.75
4276,13081,0.8523566722869873,23,33,5,5,5,0.21739130434782608,0.15151515151515152
4483,14048,0.8517857193946838,201,4,1,1,1,0.004975124378109453,0.25
7825,15139,0.926911234855652,6,6,3,3,3,0.5,0.5
8377,15472,0.8919699788093567,1,1,1,1,1,1.0,1.0
7388,14878,0.7827259302139282,13,4,3,3,3,0.23076923076923078,0.75
3169,12202,0.8890944123268127,3,3,2,2,2,0.6666666666666666,0.6666666666666666
3503,12456,0.8919445276260376,6,6,6,6,6,1.0,1.0
9773,16224,0.947090744972229,4,4,4,4,4,1.0,1.0
8910,15706,0.948571503162384,7,8,5,5,5,0.7142857142857143,0.625
489,10413,0.9077985286712646,7,4,4,4,4,0.5714285714285714,1.0
9785,16235,0.8813918828964233,4,15,4,4,4,1.0,0.26666666666666666
644,10924,0.9525047540664672,45,35,15,15,15,0.3333333333333333,0.42857142857142855
2235,11623,0.9010716676712036,12,11,7,7,7,0.5833333333333334,0.6363636363636364
4834,13573,0.8533968925476074,5,2,1,1,1,0.2,0.5
7035,14610,0.8839778900146484,8,5,4,4,4,0.5,0.8
2208,11526,0.943855345249176,3,3,3,3,3,1.0,1.0
9940,16337,0.9932194948196412,7,7,7,7,7,1.0,1.0
8911,15707,0.8761019110679626,6,8,5,5,5,0.8333333333333334,0.625
8965,12380,0.9414097666740416,7,7,4,4,4,0.5714285714285714,0.5714285714285714
2171,11495,0.9248766899108888,22,11,6,6,6,0.2727272727272727,0.5454545454545454
333,10281,0.9773626327514648,42,56,21,21,21,0.5,0.375
2921,11956,0.9254231452941896,3,11,3,3,3,1.0,0.2727272727272727
3567,12476,0.8731476068496704,4,4,4,4,4,1.0,1.0
9718,16181,0.8242864012718201,8,5,4,4,4,0.5,0.8
6402,16131,0.95187246799469,66,20,11,11,11,0.16666666666666666,0.55
8612,15639,0.9387041330337524,18,12,8,8,8,0.4444444444444444,0.6666666666666666
7028,14607,0.94933021068573,17,8,7,7,7,0.4117647058823529,0.875
3458,12426,0.8882250189781189,25,30,24,24,24,0.96,0.8
9941,16338,0.9932194948196412,7,7,7,7,7,1.0,1.0
2,10001,0.956043004989624,53,33,23,23,23,0.4339622641509434,0.696969696969697
1100,12408,0.9527170062065125,35,38,27,27,27,0.7714285714285715,0.7105263157894737
2740,11917,0.9568701982498168,3,2,2,2,2,0.6666666666666666,1.0
9424,16048,0.8550933599472046,17,16,5,5,5,0.29411764705882354,0.3125
9985,16381,0.9540199041366576,13,12,11,11,11,0.8461538461538461,0.9166666666666666
8691,15659,0.9448142647743224,11,11,4,4,4,0.36363636363636365,0.36363636363636365
1279,17334,0.8106391429901123,2,5,1,1,1,0.5,0.2
3753,12608,0.8287345170974731,4,8,2,2,2,0.5,0.25
3268,10315,0.9266564249992372,75,47,24,24,24,0.32,0.5106382978723404
288,10251,0.89822918176651,10,10,8,8,8,0.8,0.8
7426,14881,0.8598321676254272,11,11,9,9,9,0.8181818181818182,0.8181818181818182
9163,15863,0.8818532228469849,13,8,3,3,3,0.23076923076923078,0.375
9820,11703,0.9156990051269532,206,178,120,120,120,0.5825242718446602,0.6741573033707865
9885,16299,0.9274758100509644,19,13,13,13,13,0.6842105263157895,1.0
3786,12641,0.939732313156128,7,6,5,5,5,0.7142857142857143,0.8333333333333334
3678,12550,0.9472754001617432,7,6,5,5,5,0.7142857142857143,0.8333333333333334
6769,16948,0.672893762588501,16,9,2,2,2,0.125,0.2222222222222222
1070,10780,0.940771460533142,5,4,4,4,4,0.8,1.0
7004,14599,0.978229284286499,54,39,19,19,19,0.35185185185185186,0.48717948717948717
5445,13740,0.7464188933372498,6,6,3,3,3,0.5,0.5
9178,15390,0.9066688418388368,12,6,0,0,0,0.0,0.0
2584,11790,0.8844785094261169,8,9,8,8,8,1.0,0.8888888888888888
452,10358,0.924406349658966,3,4,3,3,3,1.0,0.75
552,10445,0.9393817186355592,6,9,6,6,6,1.0,0.6666666666666666
9247,15898,0.9560987949371338,11,10,9,9,9,0.8181818181818182,0.9
544,10441,0.858383059501648,4,23,4,4,4,1.0,0.17391304347826086
4439,13322,0.8540909886360168,248,11,6,6,6,0.024193548387096774,0.5454545454545454
5851,14019,0.927825689315796,3,2,2,2,2,0.6666666666666666,1.0
8872,15692,0.8289417028427124,7,2,2,2,2,0.2857142857142857,1.0
9220,15881,0.9476202726364136,7,6,6,6,6,0.8571428571428571,1.0
1071,10781,0.940771460533142,5,4,4,4,4,0.8,1.0
716,10553,0.8796946406364441,3,9,1,1,1,0.3333333333333333,0.1111111111111111
374,10295,0.8767830729484558,4,8,3,3,3,0.75,0.375
555,10456,0.9617125988006592,10,12,8,8,8,0.8,0.6666666666666666
1368,11004,0.8035044074058533,6,2,1,1,1,0.16666666666666666,0.5
1576,11182,0.9265879988670348,8,9,5,5,5,0.625,0.5555555555555556
3326,12283,0.9657297730445862,6,10,3,3,3,0.5,0.3
545,10442,0.873686671257019,5,9,4,4,4,0.8,0.4444444444444444
1427,11059,0.7944563627243042,67,26,18,18,18,0.26865671641791045,0.6923076923076923
2264,14036,0.9552066326141356,117,35,11,11,11,0.09401709401709402,0.3142857142857143
3228,12242,0.9295732975006104,34,10,9,9,9,0.2647058823529412,0.9
7940,11058,0.8393538594245911,5,7,1,1,1,0.2,0.14285714285714285
1491,11080,0.8819048404693604,4,3,3,3,3,0.75,1.0
720,10559,0.9238306283950806,7,6,5,5,5,0.7142857142857143,0.8333333333333334
1502,11089,0.9002349376678467,3,2,0,0,0,0.0,0.0
812,10642,0.9492764472961426,21,4,3,3,3,0.14285714285714285,0.75
4670,13455,0.8572497367858887,9,10,4,4,4,0.4444444444444444,0.4
7297,14829,0.9634782075881958,4,4,4,4,4,1.0,1.0
8608,15623,0.9420670866966248,316,139,48,48,48,0.1518987341772152,0.34532374100719426
6411,17854,0.9126783013343812,11,5,4,4,4,0.36363636363636365,0.8
3860,12683,0.8308588862419128,4,3,2,2,2,0.5,0.6666666666666666
6956,14536,0.8876577615737915,10,10,9,9,9,0.9,0.9
8733,15654,0.7882733941078186,20,8,8,8,8,0.4,1.0
7075,14636,0.946188986301422,1,1,1,1,1,1.0,1.0
3142,12174,0.883513331413269,3,5,3,3,3,1.0,0.6
9921,16314,0.9185941219329834,15,23,15,15,15,1.0,0.6521739130434783
7098,14656,0.7846372127532959,30,22,17,17,17,0.5666666666666667,0.7727272727272727
129,10096,0.904068112373352,4,4,4,4,4,1.0,1.0
61,10041,0.9574575424194336,69,71,41,41,41,0.5942028985507246,0.5774647887323944
1311,11005,0.8693093061447144,16,4,4,4,4,0.25,1.0
414,10345,0.9059929251670836,2,2,2,2,2,1.0,1.0
1465,11063,0.8459248542785645,13,9,7,7,7,0.5384615384615384,0.7777777777777778
9197,15874,0.9999999403953552,7,8,7,7,7,1.0,0.875
1134,10814,0.9110380411148072,2,2,2,2,2,1.0,1.0
8399,15485,1.0,5,4,4,4,4,0.8,1.0
7650,14989,0.9546970725059508,4,3,3,3,3,0.75,1.0
2971,12032,0.8419817686080933,9,10,9,9,9,1.0,0.9
4696,13485,0.8491461277008057,7,7,5,5,5,0.7142857142857143,0.7142857142857143
7252,14799,0.9141010642051696,4,4,4,4,4,1.0,1.0
3114,12197,0.8862091302871704,6,1,1,1,1,0.16666666666666666,1.0
3903,10322,0.9088972806930542,10,26,6,6,6,0.6,0.23076923076923078
9096,15864,0.8500105142593384,23,8,5,5,5,0.21739130434782608,0.625
1148,10834,0.9093952775001526,3,3,3,3,3,1.0,1.0
9395,16011,0.9197367429733276,9,9,9,9,9,1.0,1.0
818,18427,0.7799084186553955,35,1,1,1,1,0.02857142857142857,1.0
3441,18370,0.8152796030044556,4,18,1,1,1,0.25,0.05555555555555555
3846,12677,0.8528334498405457,2,2,1,1,1,0.5,0.5
8546,15540,0.9279731512069702,23,32,19,19,19,0.8260869565217391,0.59375
7530,14929,0.8674958944320679,2,3,1,1,1,0.5,0.3333333333333333
6500,14297,0.9179919958114624,25,20,10,10,10,0.4,0.5
6794,16501,0.8744698762893677,23,32,6,6,6,0.2608695652173913,0.1875
4378,13324,0.9485849142074584,179,37,13,13,13,0.07262569832402235,0.35135135135135137
9713,16177,0.8536676168441772,10,8,7,7,7,0.7,0.875
1479,18401,0.8932127952575684,5,7,1,1,1,0.2,0.14285714285714285
5947,14121,0.8822312951087952,13,21,12,12,12,0.9230769230769231,0.5714285714285714
6515,14313,0.9017006158828736,25,16,8,8,8,0.32,0.5
3426,12468,0.9434586763381958,19,17,16,16,16,0.8421052631578947,0.9411764705882353
3987,12801,0.9018707871437072,4,5,3,3,3,0.75,0.6
7824,15146,0.8307256698608398,5,4,2,2,2,0.4,0.5
8579,15573,0.8135613203048706,1,1,1,1,1,1.0,1.0
3602,13713,0.8314169049263,27,18,0,0,0,0.0,0.0
9980,16377,0.8730577826499939,13,18,11,11,11,0.8461538461538461,0.6111111111111112
9398,16021,0.8390471935272217,17,16,14,14,14,0.8235294117647058,0.875
2065,11444,0.8336199522018433,4,5,2,2,2,0.5,0.4
7646,14996,0.7646945714950562,150,7,4,4,4,0.02666666666666667,0.5714285714285714
3842,12648,0.851050615310669,2,2,2,2,2,1.0,1.0
4970,13586,0.779827356338501,4,1,1,1,1,0.25,1.0
1567,11167,0.9311685562133788,18,41,14,14,14,0.7777777777777778,0.34146341463414637
4553,13297,0.93447744846344,9,13,4,4,4,0.4444444444444444,0.3076923076923077
1192,10881,0.9857868552207948,6,6,6,6,6,1.0,1.0
5749,13961,0.8722501397132874,14,9,6,6,6,0.42857142857142855,0.6666666666666666
4570,13386,0.9490883350372314,7,7,5,5,5,0.7142857142857143,0.7142857142857143
2654,11844,0.8151807188987732,5,2,2,2,2,0.4,1.0
3336,12287,0.7849984169006348,10,6,4,4,4,0.4,0.6666666666666666
7018,14609,0.9441763758659364,24,27,8,8,8,0.3333333333333333,0.2962962962962963
2181,11511,0.9140692949295044,4,20,4,4,4,1.0,0.2
985,10704,0.9110589027404784,17,9,5,5,5,0.29411764705882354,0.5555555555555556
343,16570,0.9043078422546388,8,7,5,5,5,0.625,0.7142857142857143
488,10392,0.8286398649215698,3,10,2,2,2,0.6666666666666666,0.2
1296,10974,0.8620589971542358,15,6,6,6,6,0.4,1.0
2232,11562,0.9422657489776612,19,26,9,9,9,0.47368421052631576,0.34615384615384615
2579,11786,0.8444868922233582,10,9,8,8,8,0.8,0.8888888888888888
3975,12804,0.9269171953201294,12,13,9,9,9,0.75,0.6923076923076923
3129,10532,0.8481590747833252,3,7,3,3,3,1.0,0.42857142857142855
1018,10737,0.9502416849136353,23,33,14,14,14,0.6086956521739131,0.42424242424242425
2315,11596,0.8967896103858948,7,3,2,2,2,0.2857142857142857,0.6666666666666666
4173,15757,0.8764541745185852,40,12,8,8,8,0.2,0.6666666666666666
690,10526,0.9609897136688232,18,51,16,16,16,0.8888888888888888,0.3137254901960784
1318,10998,0.9092883467674256,9,11,6,6,6,0.6666666666666666,0.5454545454545454
