First Index,Second Index,Similarity,Total Neighbors a,Total Neighbors a_star,Matching Neighbor Pairs,total_b,total_b_star,b / a_neigh,b_star / a_star_neigh
4526,13697,0.8195229172706604,28,27,13,13,13,0.4642857,0.4814815
1240,10292,0.93046635389328,6,7,1,1,1,0.1666667,0.1428571
79,9177,0.9692859649658204,3,3,0,0,0,0.0,0.0
2593,11657,0.7978358864784241,15,18,6,6,6,0.4,0.3333333
8531,17841,0.8375802040100098,13,8,6,6,6,0.4615385,0.75
5065,14240,0.919064462184906,26,30,7,7,7,0.2692308,0.2333333
6577,15778,0.9311280250549316,5,5,2,2,2,0.4,0.4
862,9931,0.9607040882110596,7,9,2,2,2,0.2857143,0.2222222
1623,10667,0.9632487297058104,15,10,5,5,5,0.3333333,0.5
2722,11807,0.9090815782546996,7,5,1,1,1,0.1428571,0.2
1406,10440,0.8940634727478027,29,24,12,12,12,0.4137931,0.5
1775,10801,0.939392864704132,11,8,5,5,5,0.4545455,0.625
5328,14470,0.9511167407035828,4,6,3,3,3,0.75,0.5
2424,11475,0.9460573196411132,22,20,14,14,14,0.6363636,0.7
7983,17254,0.8990789651870728,17,21,9,9,9,0.5294118,0.4285714
8406,17702,0.9502919316291808,14,20,9,9,9,0.6428571,0.45
6519,15729,0.712143063545227,12,9,4,4,4,0.3333333,0.4444444
8565,17875,0.9396512508392334,13,6,2,2,2,0.1538462,0.3333333
1871,10890,0.9749614596366882,8,12,5,5,5,0.625,0.4166667
6630,15825,0.752790093421936,8,6,3,3,3,0.375,0.5
6802,16017,0.9094089269638062,8,2,2,2,2,0.25,1.0
6389,15619,0.9241377115249634,12,13,7,7,7,0.5833333,0.5384615
6201,15419,0.9601708650588988,26,13,2,2,2,0.0769231,0.1538462
4714,13874,0.972982943058014,5,6,2,2,2,0.4,0.3333333
6684,15881,0.9472262859344482,26,17,11,11,11,0.4230769,0.6470588
2609,11678,0.9278550148010254,4,14,1,1,1,0.25,0.0714286
440,9541,0.8614978790283203,97,43,32,32,32,0.3298969,0.744186
148,9253,0.9447230100631714,8,10,6,6,6,0.75,0.6
621,9702,0.7400005459785461,8,9,5,5,5,0.625,0.5555556
3648,12767,0.9660731554031372,31,22,15,15,15,0.483871,0.6818182
4695,13860,0.8973658084869385,4,5,3,3,3,0.75,0.6
8461,17759,0.9641997814178468,9,6,3,3,3,0.3333333,0.5
2524,11570,0.9060823917388916,22,14,10,10,10,0.4545455,0.7142857
3239,12339,0.91358745098114,28,18,4,4,4,0.1428571,0.2222222
4238,13392,0.9718642234802246,4,6,1,1,1,0.25,0.1666667
7584,16848,0.9490278959274292,9,7,3,3,3,0.3333333,0.4285714
481,9578,0.7741718292236328,4,4,1,1,1,0.25,0.25
2921,12029,0.8501276969909668,14,10,2,2,2,0.1428571,0.2
5508,14679,0.9551247358322144,2,3,1,1,1,0.5,0.3333333
3872,13005,0.9214447736740112,16,7,2,2,2,0.125,0.2857143
1918,10942,0.94776451587677,6,6,0,0,0,0.0,0.0
2557,11603,0.9272388219833374,6,5,2,2,2,0.3333333,0.4
6989,16229,0.9461392164230348,8,8,2,2,2,0.25,0.25
1068,10134,0.985677182674408,3,2,2,2,2,0.6666667,1.0
3308,12411,0.7900826930999756,26,15,8,8,8,0.3076923,0.5333333
8336,17620,0.9497901201248168,4,5,1,1,1,0.25,0.2
7267,16502,0.9382476806640624,7,3,1,1,1,0.1428571,0.3333333
7348,16576,0.9227072596549988,5,3,3,3,3,0.6,1.0
8339,17625,0.3871760964393616,18,19,1,1,1,0.0555556,0.0526316
7351,16581,0.9027575850486756,18,27,5,5,5,0.2777778,0.1851852
4097,13245,0.933912992477417,10,10,3,3,3,0.3,0.3
269,9371,0.9256789684295654,9,6,4,4,4,0.4444444,0.6666667
1069,10135,0.9862375855445862,8,8,3,3,3,0.375,0.375
5994,15182,0.9737814664840698,3,2,0,0,0,0.0,0.0
3031,12138,0.9489229321479796,3,5,0,0,0,0.0,0.0
7052,16290,0.8213275671005249,35,28,14,14,14,0.4,0.5
270,9372,0.9218175411224364,28,23,11,11,11,0.3928571,0.4782609
351,9446,0.9161388874053956,3,3,1,1,1,0.3333333,0.3333333
6776,15977,0.973048448562622,16,7,2,2,2,0.125,0.2857143
3282,12394,0.8460800647735596,63,42,21,21,21,0.3333333,0.5
6295,15524,0.890322208404541,14,11,5,5,5,0.3571429,0.4545455
6008,15202,0.745540976524353,7,4,0,0,0,0.0,0.0
5714,14904,0.918104350566864,2,2,0,0,0,0.0,0.0
732,9811,0.9049856662750244,17,10,2,2,2,0.1176471,0.2
1637,10677,0.9498552083969116,7,4,1,1,1,0.1428571,0.25
1183,10241,0.6617825627326965,3,3,3,3,3,1.0,1.0
1368,10403,0.9483511447906494,25,25,11,11,11,0.44,0.44
1616,10654,0.9435004591941832,22,9,4,4,4,0.1818182,0.4444444
4561,13729,0.95188170671463,27,14,7,7,7,0.2592593,0.5
3042,12152,0.9680832624435424,31,17,11,11,11,0.3548387,0.6470588
4621,13780,0.9606160521507264,5,7,0,0,0,0.0,0.0
2387,11434,0.933246374130249,2,6,0,0,0,0.0,0.0
6009,15203,0.9661252498626708,2,2,1,1,1,0.5,0.5
4573,13740,0.9060980677604676,7,8,3,3,3,0.4285714,0.375
7148,16379,0.9170883893966676,3,4,2,2,2,0.6666667,0.5
1246,10297,0.9714645147323608,8,8,6,6,6,0.75,0.75
4665,13823,0.892672061920166,14,18,8,8,8,0.5714286,0.4444444
4924,14083,0.9707541465759276,17,13,12,12,12,0.7058824,0.9230769
4551,13721,0.9787680506706238,2,2,0,0,0,0.0,0.0
7149,16380,0.9812235236167908,5,8,3,3,3,0.6,0.375
195,9319,0.973669409751892,2,5,0,0,0,0.0,0.0
4662,13817,0.9664298295974731,6,4,2,2,2,0.3333333,0.5
2748,11827,0.7855436205863953,10,10,5,5,5,0.5,0.5
5334,14475,0.9079034328460692,12,6,5,5,5,0.4166667,0.8333333
858,9928,0.9106878638267516,3,4,1,1,1,0.3333333,0.25
7871,17124,0.9238290786743164,2,2,2,2,2,1.0,1.0
4336,13503,0.910763144493103,7,7,2,2,2,0.2857143,0.2857143
4603,13767,0.7669860124588013,14,16,7,7,7,0.5,0.4375
942,10007,0.9391462802886964,9,8,3,3,3,0.3333333,0.375
7842,17097,0.9536547064781188,3,4,1,1,1,0.3333333,0.25
602,9679,0.8201669454574585,18,7,7,7,7,0.3888889,1.0
3481,12580,0.935860276222229,10,9,6,6,6,0.6,0.6666667
5335,14476,0.9374371767044068,42,32,20,20,20,0.4761905,0.625
3592,12713,0.854042112827301,30,20,15,15,15,0.5,0.75
3599,12721,0.8842282295227051,8,9,5,5,5,0.625,0.5555556
6384,15615,0.9265105128288268,12,11,9,9,9,0.75,0.8181818
6403,15628,0.9049020409584044,3,2,0,0,0,0.0,0.0
3093,12211,0.890002965927124,5,6,3,3,3,0.6,0.5
4012,13155,0.9272783994674684,11,8,4,4,4,0.3636364,0.5
432,9532,0.9839519262313844,6,7,4,4,4,0.6666667,0.5714286
6658,15854,0.8567824959754944,7,8,4,4,4,0.5714286,0.5
3643,12763,0.9138438105583192,10,10,8,8,8,0.8,0.8
506,9597,0.9463918209075928,35,35,15,15,15,0.4285714,0.4285714
7579,16844,0.9583964347839355,5,9,2,2,2,0.4,0.2222222
3186,12295,0.8679102659225464,20,15,10,10,10,0.5,0.6666667
6691,15887,0.9274052977561952,9,16,4,4,4,0.4444444,0.25
3104,12225,0.9275587201118468,8,5,3,3,3,0.375,0.6
3496,12600,0.9149861931800842,10,6,3,3,3,0.3,0.5
4245,13398,0.8429737091064453,8,14,4,4,4,0.5,0.2857143
458,9562,0.937790870666504,5,2,2,2,2,0.4,1.0
7704,16960,0.8793351650238037,81,39,31,31,31,0.382716,0.7948718
469,9571,0.8725374937057495,16,20,10,10,10,0.625,0.5
1050,10111,0.9422378540039062,12,3,2,2,2,0.1666667,0.6666667
2969,12073,0.9720282554626464,7,5,1,1,1,0.1428571,0.2
7287,16528,0.9512102007865906,3,3,0,0,0,0.0,0.0
5867,15073,0.9251996278762816,24,22,11,11,11,0.4583333,0.5
8880,18203,0.9651055335998536,12,6,5,5,5,0.4166667,0.8333333
4299,13454,0.8491386771202087,10,9,4,4,4,0.4,0.4444444
6996,16235,0.9050664901733398,18,12,6,6,6,0.3333333,0.5
295,9391,0.9738823771476746,5,2,0,0,0,0.0,0.0
7284,16522,0.7523843050003052,24,19,15,15,15,0.625,0.7894737
8774,18078,0.9395679235458374,3,3,2,2,2,0.6666667,0.6666667
1939,10968,0.9126724600791932,10,6,3,3,3,0.3,0.5
4104,13251,0.950897216796875,18,13,4,4,4,0.2222222,0.3076923
3277,12390,0.8844119310379028,3,5,1,1,1,0.3333333,0.2
7749,17003,0.8714504241943359,24,29,18,18,18,0.75,0.6206897
5889,15096,0.9600595235824584,4,7,3,3,3,0.75,0.4285714
5701,14896,0.959693431854248,30,11,2,2,2,0.0666667,0.1818182
3727,12855,0.972110152244568,6,3,1,1,1,0.1666667,0.3333333
5881,15092,0.8827042579650879,83,54,31,31,31,0.373494,0.5740741
2080,11129,0.981383740901947,11,8,3,3,3,0.2727273,0.375
7413,16645,0.8749881982803345,3,6,1,1,1,0.3333333,0.1666667
5745,14939,0.9426181316375732,23,17,11,11,11,0.4782609,0.6470588
2112,11161,0.8843865990638733,2,2,1,1,1,0.5,0.5
8718,18033,0.9815271496772766,7,3,2,2,2,0.2857143,0.6666667
3278,12391,0.926776111125946,18,11,6,6,6,0.3333333,0.5454545
6291,15521,0.9587310552597046,4,3,2,2,2,0.5,0.6666667
8906,18233,0.8828964233398438,22,24,8,8,8,0.3636364,0.3333333
1703,10733,0.8035557270050049,14,14,4,4,4,0.2857143,0.2857143
7114,16348,0.9682218432426452,12,13,8,8,8,0.6666667,0.6153846
7381,16612,0.8481113910675049,12,9,6,6,6,0.5,0.6666667
1814,10829,0.9893201589584352,2,2,1,1,1,0.5,0.5
5300,14445,0.8953238725662231,8,5,1,1,1,0.125,0.2
2773,11846,0.9337295889854432,6,5,1,1,1,0.1666667,0.2
2393,11445,0.9037099480628968,26,17,5,5,5,0.1923077,0.2941176
783,9860,0.961251974105835,15,10,7,7,7,0.4666667,0.7
1404,10436,0.9766416549682616,3,6,2,2,2,0.6666667,0.3333333
8950,18275,0.9644202589988708,22,26,14,14,14,0.6363636,0.5384615
6276,15514,0.97110253572464,3,2,0,0,0,0.0,0.0
4569,13737,0.9058436155319214,6,2,1,1,1,0.1666667,0.5
1815,10830,0.9236884713172911,13,8,6,6,6,0.4615385,0.75
5067,14242,0.9574986696243286,52,60,18,18,18,0.3461538,0.3
6346,15578,0.9636249542236328,5,2,1,1,1,0.2,0.5
6365,15591,0.9552450180053712,6,8,4,4,4,0.6666667,0.5
3425,12531,0.8800379037857056,13,15,8,8,8,0.6153846,0.5333333
6357,15587,0.936539888381958,12,6,5,5,5,0.4166667,0.8333333
7877,17129,0.9266934990882874,31,26,11,11,11,0.3548387,0.4230769
1777,10803,0.9076440334320068,49,32,20,20,20,0.4081633,0.625
8534,17844,0.954782247543335,4,5,3,3,3,0.75,0.6
7815,17074,0.9794028401374816,2,2,2,2,2,1.0,1.0
3215,12312,0.5508027672767639,12,21,9,9,9,0.75,0.4285714
4964,14122,0.9092710614204408,41,25,14,14,14,0.3414634,0.56
7977,17252,0.6844245791435242,7,7,4,4,4,0.5714286,0.5714286
6390,15620,0.9428281784057616,8,9,4,4,4,0.5,0.4444444
3477,12577,0.9450194835662842,7,11,3,3,3,0.4285714,0.2727273
4395,13556,0.8978404402732849,4,4,2,2,2,0.5,0.5
4743,13894,0.9249767065048218,10,15,5,5,5,0.5,0.3333333
7549,16811,0.964125156402588,17,7,5,5,5,0.2941176,0.7142857
88,9196,0.8532572984695435,9,7,4,4,4,0.4444444,0.5714286
4735,13890,0.9534865617752076,11,5,1,1,1,0.0909091,0.2
3067,12184,0.9256651401519777,2,2,1,1,1,0.5,0.5
4354,13524,0.8756124377250671,6,4,2,2,2,0.3333333,0.5
406,9505,0.9324207305908204,17,33,13,13,13,0.7647059,0.3939394
7566,16826,0.9113794565200806,27,39,16,16,16,0.5925926,0.4102564
1452,10490,0.8818658590316772,30,15,8,8,8,0.2666667,0.5333333
2272,11312,0.3402910232543945,3,4,1,1,1,0.3333333,0.25
5807,15012,0.9098957777023317,7,7,2,2,2,0.2857143,0.2857143
1874,10893,0.8638722896575928,16,20,4,4,4,0.25,0.2
3152,12264,0.8908435106277466,5,5,4,4,4,0.8,0.8
4251,13404,0.975416362285614,7,3,1,1,1,0.1428571,0.3333333
3871,13003,0.9337427020072936,2,2,1,1,1,0.5,0.5
2523,11567,0.9491835832595824,22,7,4,4,4,0.1818182,0.5714286
8423,17725,0.9739328622817992,3,4,2,2,2,0.6666667,0.5
5509,14680,0.9502699375152588,17,11,6,6,6,0.3529412,0.5454545
3162,12277,0.9529841542243958,44,13,10,10,10,0.2272727,0.7692308
4420,13590,0.9471681118011476,6,6,2,2,2,0.3333333,0.3333333
8054,17333,0.8737765550613403,7,6,4,4,4,0.5714286,0.6666667
1998,11044,0.877761960029602,7,8,2,2,2,0.2857143,0.25
3664,12789,0.9700418710708618,14,7,4,4,4,0.2857143,0.5714286
2020,11068,0.9334233403205872,21,21,9,9,9,0.4285714,0.4285714
7700,16957,0.9697284698486328,4,3,3,3,3,0.75,1.0
4432,13600,0.819878876209259,4,4,0,0,0,0.0,0.0
8445,17748,0.952379047870636,16,17,8,8,8,0.5,0.4705882
6723,15928,0.9699413776397704,22,22,12,12,12,0.5454545,0.5454545
8481,17787,0.9450321793556212,9,8,2,2,2,0.2222222,0.25
7354,16585,0.955093264579773,18,10,10,10,10,0.5555556,1.0
7741,16994,0.9466550946235656,4,3,2,2,2,0.5,0.6666667
5007,14182,0.9139000177383424,14,9,7,7,7,0.5,0.7777778
1333,10366,0.957909345626831,77,78,44,44,44,0.5714286,0.5641026
6992,16232,0.8146265745162964,3,3,2,2,2,0.6666667,0.6666667
1123,10184,0.9557841420173644,2,2,1,1,1,0.5,0.5
1244,10294,0.9530128836631776,8,10,3,3,3,0.375,0.3
7295,16535,0.9769827127456664,12,12,9,9,9,0.75,0.75
8702,18020,0.8630005121231079,62,138,40,40,40,0.6451613,0.2898551
734,9814,0.931675672531128,6,5,3,3,3,0.5,0.6
6735,15938,0.9193300008773804,30,21,15,15,15,0.5,0.7142857
7054,16292,0.9360007643699646,24,26,14,14,14,0.5833333,0.5384615
305,9408,0.9314618706703186,10,5,3,3,3,0.3,0.6
1685,10710,0.9594249725341796,6,4,4,4,4,0.6666667,1.0
1709,10738,0.8641988039016724,5,3,0,0,0,0.0,0.0
215,9334,0.9444376826286316,11,8,5,5,5,0.4545455,0.625
6549,15747,0.8910233974456787,25,17,10,10,10,0.4,0.5882353
1248,10300,0.9845097661018372,6,4,2,2,2,0.3333333,0.5
3934,13072,0.8363677263259888,14,15,8,8,8,0.5714286,0.5333333
246,9358,0.6847182512283325,50,24,17,17,17,0.34,0.7083333
386,9481,0.9780771732330322,5,6,2,2,2,0.4,0.3333333
2451,11497,0.9774567484855652,2,2,1,1,1,0.5,0.5
1237,10290,0.9679309129714966,47,22,16,16,16,0.3404255,0.7272727
5690,14890,0.9043083190917968,9,6,4,4,4,0.4444444,0.6666667
1810,10826,0.9534177780151368,17,20,11,11,11,0.6470588,0.55
6550,15748,0.9786451458930968,10,7,5,5,5,0.5,0.7142857
335,9435,0.9754331707954408,2,4,2,2,2,1.0,0.5
7829,17084,0.9474866390228271,3,5,1,1,1,0.3333333,0.2
2780,11852,0.9738239645957948,4,5,0,0,0,0.0,0.0
5033,14211,0.9031237363815308,13,7,2,2,2,0.1538462,0.2857143
6272,15511,0.9213258624076844,13,7,6,6,6,0.4615385,0.8571429
871,9940,0.8034704923629761,3,5,1,1,1,0.3333333,0.2
6025,15225,0.9435762763023376,12,7,3,3,3,0.25,0.4285714
7991,17262,0.9710949063301086,2,6,1,1,1,0.5,0.1666667
8979,18306,0.920380711555481,4,2,0,0,0,0.0,0.0
7884,17136,0.9425644874572754,21,17,6,6,6,0.2857143,0.3529412
8142,17431,0.9481379985809326,11,7,2,2,2,0.1818182,0.2857143
7216,16448,0.961617946624756,6,4,1,1,1,0.1666667,0.25
8390,17682,0.9620561599731444,5,4,2,2,2,0.4,0.5
5136,14309,0.9438621997833252,5,2,1,1,1,0.2,0.5
1621,10666,0.924769401550293,5,10,3,3,3,0.6,0.3
8021,17290,0.9861065149307252,3,2,2,2,2,0.6666667,1.0
2153,11201,0.881526529788971,10,9,5,5,5,0.5,0.5555556
2234,11275,0.960667371749878,8,9,5,5,5,0.625,0.5555556
412,9511,0.81984543800354,2,3,0,0,0,0.0,0.0
5247,14405,0.9012207984924316,7,6,3,3,3,0.4285714,0.5
8220,17499,0.961637020111084,6,4,1,1,1,0.1666667,0.25
8400,17695,0.9058327078819276,7,6,3,3,3,0.4285714,0.5
7885,17137,0.9797239303588868,6,6,3,3,3,0.5,0.5
2691,11779,0.8956347107887268,28,8,3,3,3,0.1071429,0.375
4970,14133,0.9169025421142578,5,4,3,3,3,0.6,0.75
3834,12962,0.940916895866394,9,5,4,4,4,0.4444444,0.8
8014,17287,0.8607618808746338,18,7,3,3,3,0.1666667,0.4285714
7659,16910,0.9797070026397704,3,6,2,2,2,0.6666667,0.3333333
8245,17528,0.954868495464325,6,8,2,2,2,0.3333333,0.25
3484,12583,0.8130524158477783,12,8,3,3,3,0.25,0.375
5778,14980,0.9712809324264526,5,4,3,3,3,0.6,0.75
3436,12543,0.9374853372573853,3,3,1,1,1,0.3333333,0.3333333
4763,13919,0.9233328104019164,10,7,2,2,2,0.2,0.2857143
6690,15885,0.2944287061691284,7,7,3,3,3,0.4285714,0.4285714
8607,17917,0.9421775341033936,13,4,1,1,1,0.0769231,0.25
8846,18162,0.9604263305664062,6,7,4,4,4,0.6666667,0.5714286
2507,11554,0.9741793870925904,9,6,3,3,3,0.3333333,0.5
978,10043,0.9640892744064332,4,3,2,2,2,0.5,0.6666667
5652,14840,0.9582505822181702,10,12,5,5,5,0.5,0.4166667
7231,16468,0.8111777305603027,38,23,10,10,10,0.2631579,0.4347826
530,9624,0.960840940475464,14,6,6,6,6,0.4285714,1.0
7242,16477,0.9410796165466307,6,6,3,3,3,0.5,0.5
4796,13952,0.3592460751533508,22,13,4,4,4,0.1818182,0.3076923
8677,17981,0.9709309339523317,49,32,14,14,14,0.2857143,0.4375
8857,18177,0.959367036819458,6,3,0,0,0,0.0,0.0
7581,16846,0.9092469811439514,2,2,0,0,0,0.0,0.0
548,9641,0.9531397819519044,12,11,4,4,4,0.3333333,0.3636364
1894,10918,0.8339858651161194,32,14,9,9,9,0.28125,0.6428571
7921,17180,0.9515277147293092,8,5,1,1,1,0.125,0.2
1060,10118,0.9182101488113404,8,3,2,2,2,0.25,0.6666667
1073,10137,0.9479767084121704,7,10,3,3,3,0.4285714,0.3
619,9701,0.7912478446960449,24,15,8,8,8,0.3333333,0.5333333
8371,17645,0.88365638256073,10,14,8,8,8,0.8,0.5714286
5517,14688,0.9469738602638244,27,17,12,12,12,0.4444444,0.7058824
2971,12075,0.7797313928604126,2,4,2,2,2,1.0,0.5
275,9375,0.9608349800109864,2,2,2,2,2,1.0,1.0
6308,15531,0.979338526725769,6,4,1,1,1,0.1666667,0.25
7020,16262,0.9146479964256288,6,4,4,4,4,0.6666667,1.0
3505,12619,0.9356033802032472,4,5,2,2,2,0.5,0.4
645,9731,0.9678232669830322,2,4,2,2,2,1.0,0.5
7526,16771,0.8548163175582886,47,20,12,12,12,0.2553191,0.6
164,9278,0.925671398639679,3,2,1,1,1,0.3333333,0.5
8477,17784,0.8646030426025391,3,2,2,2,2,0.6666667,1.0
6910,16130,0.9704394340515136,28,20,13,13,13,0.4642857,0.65
781,9857,0.9335854053497314,2,2,1,1,1,0.5,0.5
8728,18040,0.9052491188049316,17,10,6,6,6,0.3529412,0.6
6873,16099,0.9091068506240844,21,14,9,9,9,0.4285714,0.6428571
1170,10226,0.9140275120735168,10,7,3,3,3,0.3,0.4285714
230,9345,0.9645460844039916,23,18,13,13,13,0.5652174,0.7222222
770,9847,0.9541307091712952,4,5,3,3,3,0.75,0.6
3929,13068,0.8463895320892334,20,26,16,16,16,0.8,0.6153846
7194,16419,0.9458662867546082,9,7,4,4,4,0.4444444,0.5714286
8952,18278,0.9059539437294006,7,4,2,2,2,0.2857143,0.5
3011,12125,0.8864495754241943,3,6,1,1,1,0.3333333,0.1666667
382,9478,0.9291893243789672,14,14,5,5,5,0.3571429,0.3571429
6589,15787,0.8661745190620422,14,8,4,4,4,0.2857143,0.5
4589,13757,0.9329109191894532,7,6,2,2,2,0.2857143,0.3333333
7975,17249,0.8513689637184143,7,5,4,4,4,0.5714286,0.8
2374,11424,0.3807206749916076,12,10,7,7,7,0.5833333,0.7
6187,15398,0.9818203449249268,3,2,1,1,1,0.3333333,0.5
4571,13739,0.7385480403900146,12,14,8,8,8,0.6666667,0.5714286
5759,14957,0.9773982763290404,3,2,0,0,0,0.0,0.0
5762,14962,0.8794729709625244,15,18,10,10,10,0.6666667,0.5555556
7836,17090,0.9648351669311525,30,22,11,11,11,0.3666667,0.5
1861,10875,0.8445392847061157,2,5,1,1,1,0.5,0.2
1628,10673,0.9432538747787476,2,2,0,0,0,0.0,0.0
2428,11480,0.9437694549560548,4,5,0,0,0,0.0,0.0
3575,12697,0.91660737991333,13,13,4,4,4,0.3076923,0.3076923
5254,14412,0.9399401545524596,5,3,2,2,2,0.4,0.6666667
8525,17837,0.9183964729309082,22,24,7,7,7,0.3181818,0.2916667
8577,17884,0.957715630531311,5,6,2,2,2,0.4,0.3333333
4176,13331,0.9348812699317932,28,33,8,8,8,0.2857143,0.2424242
9056,18376,0.9471082091331482,17,13,6,6,6,0.3529412,0.4615385
5135,14311,0.8723510503768921,2,2,0,0,0,0.0,0.0
5175,14347,0.8660807013511658,10,4,1,1,1,0.1,0.25
4674,13836,0.9163962006568908,16,21,5,5,5,0.3125,0.2380952
3420,12530,0.6849187612533569,8,12,2,2,2,0.25,0.1666667
600,9678,0.8948367834091187,4,2,1,1,1,0.25,0.5
3579,12703,0.960235834121704,7,8,2,2,2,0.2857143,0.25
2612,11682,0.9146476984024048,7,10,3,3,3,0.4285714,0.3
4689,13852,0.9782530069351196,7,5,1,1,1,0.1428571,0.2
4729,13888,0.9774541854858398,4,2,1,1,1,0.25,0.5
5369,14514,0.9234053492546082,16,8,5,5,5,0.3125,0.625
5648,14832,0.9813653230667114,3,3,2,2,2,0.6666667,0.6666667
5809,15015,0.9562456607818604,28,16,7,7,7,0.25,0.4375
5828,15028,0.9801719784736632,10,5,2,2,2,0.2,0.4
4980,14144,0.9083569645881652,18,13,9,9,9,0.5,0.6923077
8853,18169,0.9823602437973022,8,4,1,1,1,0.125,0.25
1033,10090,0.8864098787307739,38,25,15,15,15,0.3947368,0.6
2613,11683,0.9042403101921082,15,5,5,5,5,0.3333333,1.0
112,9222,0.9438475370407104,38,38,14,14,14,0.3684211,0.3684211
3612,12736,0.8981997966766357,58,39,26,26,26,0.4482759,0.6666667
5659,14847,0.9773890972137452,10,8,5,5,5,0.5,0.625
7625,16884,0.9466028809547424,39,29,18,18,18,0.4615385,0.6206897
5117,14298,0.8630726933479309,16,16,7,7,7,0.4375,0.4375
5209,14381,0.977383315563202,8,7,3,3,3,0.375,0.4285714
455,9561,0.9725055694580078,9,8,4,4,4,0.4444444,0.5
5821,15025,0.9726827144622804,5,4,3,3,3,0.6,0.75
6109,15312,0.9419236183166504,48,29,16,16,16,0.3333333,0.5517241
8056,17336,0.9675699472427368,17,9,2,2,2,0.1176471,0.2222222
4253,13406,0.8163091540336609,2,4,0,0,0,0.0,0.0
8366,17641,0.9572514891624452,72,56,35,35,35,0.4861111,0.625
8318,17601,0.874005913734436,25,36,12,12,12,0.48,0.3333333
8616,17932,0.7551262378692627,12,6,3,3,3,0.25,0.5
5663,14853,0.7290337085723877,4,3,2,2,2,0.5,0.6666667
7363,16591,0.9072074294090272,8,7,1,1,1,0.125,0.1428571
3339,12433,0.7976851463317871,5,6,2,2,2,0.4,0.3333333
2830,11918,0.819290280342102,24,16,12,12,12,0.5,0.75
7710,16963,0.9600685834884644,5,4,1,1,1,0.2,0.25
814,9880,0.7825174927711487,4,3,3,3,3,0.75,1.0
1554,10593,0.8072587251663208,6,7,4,4,4,0.6666667,0.5714286
3888,13026,0.9760377407073976,2,2,0,0,0,0.0,0.0
8381,17662,0.941042959690094,11,7,3,3,3,0.2727273,0.4285714
2052,11098,0.9635823369026184,8,7,2,2,2,0.25,0.2857143
5865,15072,0.9036225080490112,9,9,3,3,3,0.3333333,0.3333333
7385,16614,0.7272133231163025,19,24,11,11,11,0.5789474,0.4583333
4878,14030,0.9817331433296204,2,2,0,0,0,0.0,0.0
5009,14184,0.9703099727630616,6,3,0,0,0,0.0,0.0
4881,14035,0.9633196592330932,10,7,3,3,3,0.3,0.4285714
6288,15520,0.9405864477157592,21,16,9,9,9,0.4285714,0.5625
2653,11732,0.943164885044098,18,17,9,9,9,0.5,0.5294118
1727,10749,0.9339641332626344,7,6,3,3,3,0.4285714,0.5
7079,16315,0.9825571179389954,5,9,1,1,1,0.2,0.1111111
8166,17444,0.973072588443756,2,3,1,1,1,0.5,0.3333333
45,9145,0.9726402163505554,5,9,4,4,4,0.8,0.4444444
1346,10383,0.9283609390258788,4,5,0,0,0,0.0,0.0
1719,10745,0.8994365334510803,35,35,24,24,24,0.6857143,0.6857143
1738,10758,0.9632382988929749,30,33,22,22,22,0.7333333,0.6666667
3744,12868,0.8206855654716492,7,4,1,1,1,0.1428571,0.25
7386,16615,0.8286299705505371,15,8,6,6,6,0.4,0.75
4164,13311,0.8970853090286255,31,25,11,11,11,0.3548387,0.44
6917,16136,0.9506886005401612,4,2,1,1,1,0.25,0.5
5002,14181,0.9403412342071532,15,16,8,8,8,0.5333333,0.5
7076,16309,0.8913184404373169,4,2,1,1,1,0.25,0.5
4614,13776,0.8909788131713867,40,35,24,24,24,0.6,0.6857143
8207,17481,0.962570071220398,12,10,7,7,7,0.5833333,0.7
2579,11639,0.9521661996841432,6,5,0,0,0,0.0,0.0
1860,10869,0.9785078763961792,4,6,2,2,2,0.5,0.3333333
3766,12892,0.9446519017219543,2,2,1,1,1,0.5,0.5
2151,11198,0.9079233407974244,16,15,9,9,9,0.5625,0.6
910,9974,0.9613690972328186,23,21,11,11,11,0.4782609,0.5238095
4544,13717,0.938029408454895,5,2,0,0,0,0.0,0.0
8140,17427,0.9170860052108764,10,4,4,4,4,0.4,1.0
218,9337,0.9800376892089844,2,2,0,0,0,0.0,0.0
5298,14444,0.9631774425506592,8,5,2,2,2,0.25,0.4
8391,17683,0.866913914680481,8,4,3,3,3,0.375,0.75
410,9507,0.8928321599960327,85,80,40,40,40,0.4705882,0.5
1435,10469,0.9806172847747804,12,10,4,4,4,0.3333333,0.4
4961,14121,0.9680078625679016,5,4,2,2,2,0.4,0.5
8509,17824,0.973966121673584,3,2,0,0,0,0.0,0.0
9041,18359,0.9031499028205872,25,13,7,7,7,0.28,0.5384615
2793,11869,0.9637359380722046,13,9,4,4,4,0.3076923,0.4444444
6418,15643,0.9719859957695008,7,5,3,3,3,0.4285714,0.6
8572,17880,0.919054388999939,17,16,8,8,8,0.4705882,0.5
6518,15730,0.9016953706741332,10,12,2,2,2,0.2,0.1666667
7445,16678,0.6910625100135803,29,13,8,8,8,0.2758621,0.6153846
7657,16906,0.9895634651184082,3,3,3,3,3,1.0,1.0
7905,17157,0.9220449924468994,7,9,5,5,5,0.7142857,0.5555556
7448,16683,0.9058583974838256,18,12,3,3,3,0.1666667,0.25
6949,16182,0.9809786677360536,2,2,2,2,2,1.0,1.0
